"","Date","Cases","Deaths","case_fatality","attack_rate","COD"
"1",2018-02-18,103965,176,0.2,89.582,"Amran"
"2",2018-02-18,62887,151,0.2,86.122,"Al Mahwit"
"3",2018-02-18,47136,81,0.2,64.438,"Al Dhale'e"
"4",2018-02-18,121287,422,0.3,52.06,"Hajjah"
"5",2018-02-18,76250,123,0.2,51.859,"Sana'a"
"6",2018-02-18,103214,161,0.2,51.292,"Dhamar"
"7",2018-02-18,28243,35,0.1,49.477,"Abyan"
"8",2018-02-18,155908,282,0.2,48.147,"Al Hudaydah"
"9",2018-02-18,30568,36,0.1,40.253,"Al Bayda"
"10",2018-02-18,103184,71,0.1,36.489,"Amanat Al Asimah"
"11",2018-02-18,17841,120,0.7,29.403,"Raymah"
"12",2018-02-18,16018,22,0.1,27.685,"Al Jawf"
"13",2018-02-18,24342,22,0.1,24.128,"Lahj"
"14",2018-02-18,20966,62,0.3,22.715,"Aden"
"15",2018-02-18,67129,288,0.4,22.701,"Ibb"
"16",2018-02-18,63696,188,0.3,21.244,"Taizz"
"17",2018-02-18,7288,7,0.1,20.327,"Marib"
"18",2018-02-18,10706,5,0,11.828,"Sa'ada"
"19",2018-02-18,1168,1,0.1,7.866,"Al Maharah"
"20",2018-02-18,1399,3,0.2,2.315,"Shabwah"
"21",2018-02-11,103814,176,0.2,89.452,"Amran"
"22",2018-02-11,62606,151,0.2,85.737,"Al Mahwit"
"23",2018-02-11,47135,81,0.2,64.436,"Al Dhale'e"
"24",2018-02-11,121287,422,0.3,52.06,"Hajjah"
"25",2018-02-11,75856,123,0.2,51.591,"Sana'a"
"26",2018-02-11,102774,161,0.2,51.074,"Dhamar"
"27",2018-02-11,28243,35,0.1,49.477,"Abyan"
"28",2018-02-11,155245,282,0.2,47.942,"Al Hudaydah"
"29",2018-02-11,30265,36,0.1,39.854,"Al Bayda"
"30",2018-02-11,102493,71,0.1,36.244,"Amanat Al Asimah"
"31",2018-02-11,17641,120,0.7,29.073,"Raymah"
"32",2018-02-11,15965,22,0.1,27.593,"Al Jawf"
"33",2018-02-11,24342,22,0.1,24.128,"Lahj"
"34",2018-02-11,20954,62,0.3,22.702,"Aden"
"35",2018-02-11,66609,288,0.4,22.525,"Ibb"
"36",2018-02-11,63592,188,0.3,21.209,"Taizz"
"37",2018-02-11,7286,7,0.1,20.321,"Marib"
"38",2018-02-11,10706,5,0,11.828,"Sa'ada"
"39",2018-02-11,1168,1,0.1,7.866,"Al Maharah"
"40",2018-02-11,1399,3,0.2,2.315,"Shabwah"
"41",2018-02-04,103556,176,0.2,89.229,"Amran"
"42",2018-02-04,62275,151,0.2,85.284,"Al Mahwit"
"43",2018-02-04,47135,81,0.2,64.436,"Al Dhale'e"
"44",2018-02-04,121284,422,0.3,52.059,"Hajjah"
"45",2018-02-04,75531,123,0.2,51.37,"Sana'a"
"46",2018-02-04,102185,161,0.2,50.781,"Dhamar"
"47",2018-02-04,28241,35,0.1,49.473,"Abyan"
"48",2018-02-04,154262,281,0.2,47.638,"Al Hudaydah"
"49",2018-02-04,29980,35,0.1,39.479,"Al Bayda"
"50",2018-02-04,101910,71,0.1,36.038,"Amanat Al Asimah"
"51",2018-02-04,17445,120,0.7,28.75,"Raymah"
"52",2018-02-04,15957,22,0.1,27.579,"Al Jawf"
"53",2018-02-04,24342,22,0.1,24.128,"Lahj"
"54",2018-02-04,20932,62,0.3,22.678,"Aden"
"55",2018-02-04,66147,287,0.4,22.369,"Ibb"
"56",2018-02-04,63457,188,0.3,21.164,"Taizz"
"57",2018-02-04,7286,7,0.1,20.321,"Marib"
"58",2018-02-04,10706,5,0,11.828,"Sa'ada"
"59",2018-02-04,1168,1,0.1,7.866,"Al Maharah"
"60",2018-02-04,1399,3,0.2,2.315,"Shabwah"
"61",2018-01-28,103285,176,0.2,88.996,"Amran"
"62",2018-01-28,61927,151,0.2,84.807,"Al Mahwit"
"63",2018-01-28,47132,81,0.2,64.432,"Al Dhale'e"
"64",2018-01-28,121279,421,0.3,52.057,"Hajjah"
"65",2018-01-28,75177,123,0.2,51.129,"Sana'a"
"66",2018-01-28,101535,161,0.2,50.458,"Dhamar"
"67",2018-01-28,28241,35,0.1,49.473,"Abyan"
"68",2018-01-28,153446,281,0.2,47.386,"Al Hudaydah"
"69",2018-01-28,29718,34,0.1,39.134,"Al Bayda"
"70",2018-01-28,101364,71,0.1,35.845,"Amanat Al Asimah"
"71",2018-01-28,17217,120,0.7,28.375,"Raymah"
"72",2018-01-28,15936,22,0.1,27.543,"Al Jawf"
"73",2018-01-28,24341,22,0.1,24.127,"Lahj"
"74",2018-01-28,20908,62,0.3,22.652,"Aden"
"75",2018-01-28,65852,287,0.4,22.269,"Ibb"
"76",2018-01-28,63282,187,0.3,21.106,"Taizz"
"77",2018-01-28,7286,7,0.1,20.321,"Marib"
"78",2018-01-28,10706,5,0,11.828,"Sa'ada"
"79",2018-01-28,1168,1,0.1,7.866,"Al Maharah"
"80",2018-01-28,1399,3,0.2,2.315,"Shabwah"
"81",2018-01-21,102917,175,0.2,88.679,"Amran"
"82",2018-01-21,61564,149,0.2,84.31,"Al Mahwit"
"83",2018-01-21,47132,81,0.2,64.432,"Al Dhale'e"
"84",2018-01-21,121254,421,0.3,52.046,"Hajjah"
"85",2018-01-21,74781,123,0.2,50.859,"Sana'a"
"86",2018-01-21,100842,161,0.2,50.114,"Dhamar"
"87",2018-01-21,28241,35,0.1,49.473,"Abyan"
"88",2018-01-21,152592,281,0.2,47.122,"Al Hudaydah"
"89",2018-01-21,29269,34,0.1,38.543,"Al Bayda"
"90",2018-01-21,100596,70,0.1,35.574,"Amanat Al Asimah"
"91",2018-01-21,16853,120,0.7,27.775,"Raymah"
"92",2018-01-21,15869,22,0.1,27.427,"Al Jawf"
"93",2018-01-21,24341,22,0.1,24.127,"Lahj"
"94",2018-01-21,20887,62,0.3,22.63,"Aden"
"95",2018-01-21,65339,287,0.4,22.095,"Ibb"
"96",2018-01-21,63050,187,0.3,21.029,"Taizz"
"97",2018-01-21,7285,7,0.1,20.318,"Marib"
"98",2018-01-21,10705,5,0,11.827,"Sa'ada"
"99",2018-01-21,1168,1,0.1,7.866,"Al Maharah"
"100",2018-01-21,1399,3,0.2,2.315,"Shabwah"
"101",2018-01-14,102231,175,0.2,88.088,"Amran"
"102",2018-01-14,61097,149,0.2,83.671,"Al Mahwit"
"103",2018-01-14,47132,81,0.2,64.432,"Al Dhale'e"
"104",2018-01-14,118468,420,0.4,50.85,"Hajjah"
"105",2018-01-14,74103,123,0.2,50.398,"Sana'a"
"106",2018-01-14,99766,160,0.2,49.579,"Dhamar"
"107",2018-01-14,28241,35,0.1,49.473,"Abyan"
"108",2018-01-14,150965,280,0.2,46.62,"Al Hudaydah"
"109",2018-01-14,28730,34,0.1,37.833,"Al Bayda"
"110",2018-01-14,99452,70,0.1,35.169,"Amanat Al Asimah"
"111",2018-01-14,15827,22,0.1,27.355,"Al Jawf"
"112",2018-01-14,16403,120,0.7,27.033,"Raymah"
"113",2018-01-14,24341,22,0.1,24.127,"Lahj"
"114",2018-01-14,20868,62,0.3,22.609,"Aden"
"115",2018-01-14,64536,286,0.4,21.824,"Ibb"
"116",2018-01-14,62371,187,0.3,20.802,"Taizz"
"117",2018-01-14,7285,7,0.1,20.318,"Marib"
"118",2018-01-14,10703,5,0,11.825,"Sa'ada"
"119",2018-01-14,1168,1,0.1,7.866,"Al Maharah"
"120",2018-01-14,1399,3,0.2,2.315,"Shabwah"
"121",2018-01-07,101793,174,0.2,87.71,"Amran"
"122",2018-01-07,60805,149,0.2,83.271,"Al Mahwit"
"123",2018-01-07,47126,81,0.2,64.424,"Al Dhale'e"
"124",2018-01-07,117646,420,0.4,50.497,"Hajjah"
"125",2018-01-07,73266,123,0.2,49.829,"Sana'a"
"126",2018-01-07,28241,35,0.1,49.473,"Abyan"
"127",2018-01-07,98861,160,0.2,49.129,"Dhamar"
"128",2018-01-07,150319,278,0.2,46.421,"Al Hudaydah"
"129",2018-01-07,28452,34,0.1,37.467,"Al Bayda"
"130",2018-01-07,98975,70,0.1,35,"Amanat Al Asimah"
"131",2018-01-07,15821,22,0.1,27.344,"Al Jawf"
"132",2018-01-07,15924,120,0.8,26.244,"Raymah"
"133",2018-01-07,24334,22,0.1,24.12,"Lahj"
"134",2018-01-07,20846,62,0.3,22.585,"Aden"
"135",2018-01-07,64128,286,0.4,21.686,"Ibb"
"136",2018-01-07,62036,187,0.3,20.69,"Taizz"
"137",2018-01-07,7285,7,0.1,20.318,"Marib"
"138",2018-01-07,10702,5,0,11.824,"Sa'ada"
"139",2018-01-07,1168,1,0.1,7.866,"Al Maharah"
"140",2018-01-07,1399,3,0.2,2.315,"Shabwah"
"141",2017-12-31,100981,174,0.2,87.011,"Amran"
"142",2017-12-31,60212,149,0.2,82.459,"Al Mahwit"
"143",2017-12-31,47115,81,0.2,64.409,"Al Dhale'e"
"144",2017-12-31,116247,419,0.4,49.897,"Hajjah"
"145",2017-12-31,28241,35,0.1,49.473,"Abyan"
"146",2017-12-31,72300,123,0.2,49.172,"Sana'a"
"147",2017-12-31,97741,160,0.2,48.573,"Dhamar"
"148",2017-12-31,149041,277,0.2,46.026,"Al Hudaydah"
"149",2017-12-31,27990,33,0.1,36.859,"Al Bayda"
"150",2017-12-31,98105,70,0.1,34.693,"Amanat Al Asimah"
"151",2017-12-31,15792,22,0.1,27.294,"Al Jawf"
"152",2017-12-31,15456,120,0.8,25.472,"Raymah"
"153",2017-12-31,20819,62,0.3,22.556,"Aden"
"154",2017-12-31,22669,21,0.1,22.47,"Lahj"
"155",2017-12-31,63625,286,0.4,21.516,"Ibb"
"156",2017-12-31,61631,187,0.3,20.555,"Taizz"
"157",2017-12-31,7277,7,0.1,20.296,"Marib"
"158",2017-12-31,10647,5,0,11.763,"Sa'ada"
"159",2017-12-31,1168,1,0.1,7.866,"Al Maharah"
"160",2017-12-31,1399,3,0.2,2.315,"Shabwah"
"161",2017-12-17,98452,174,0.2,84.832,"Amran"
"162",2017-12-17,58828,149,0.3,80.563,"Al Mahwit"
"163",2017-12-17,47089,81,0.2,64.374,"Al Dhale'e"
"164",2017-12-17,28228,35,0.1,49.451,"Abyan"
"165",2017-12-17,111598,417,0.4,47.901,"Hajjah"
"166",2017-12-17,70322,123,0.2,47.827,"Sana'a"
"167",2017-12-17,95054,160,0.2,47.237,"Dhamar"
"168",2017-12-17,145559,273,0.2,44.951,"Al Hudaydah"
"169",2017-12-17,27550,33,0.1,36.279,"Al Bayda"
"170",2017-12-17,95298,70,0.1,33.7,"Amanat Al Asimah"
"171",2017-12-17,15487,22,0.1,26.767,"Al Jawf"
"172",2017-12-17,15071,119,0.8,24.838,"Raymah"
"173",2017-12-17,22639,21,0.1,22.44,"Lahj"
"174",2017-12-17,20566,62,0.3,22.282,"Aden"
"175",2017-12-17,62196,285,0.5,21.032,"Ibb"
"176",2017-12-17,60443,184,0.3,20.159,"Taizz"
"177",2017-12-17,6906,7,0.1,19.261,"Marib"
"178",2017-12-17,10312,5,0,11.393,"Sa'ada"
"179",2017-12-17,1168,1,0.1,7.866,"Al Maharah"
"180",2017-12-17,1397,3,0.2,2.312,"Shabwah"
"181",2017-11-26,94581,174,0.2,81.496,"Amran"
"182",2017-11-26,56447,148,0.3,77.303,"Al Mahwit"
"183",2017-11-26,47004,81,0.2,64.257,"Al Dhale'e"
"184",2017-11-26,28103,35,0.1,49.232,"Abyan"
"185",2017-11-26,68453,122,0.2,46.556,"Sana'a"
"186",2017-11-26,106933,417,0.4,45.899,"Hajjah"
"187",2017-11-26,90560,160,0.2,45.004,"Dhamar"
"188",2017-11-26,139145,271,0.2,42.97,"Al Hudaydah"
"189",2017-11-26,26793,33,0.1,35.282,"Al Bayda"
"190",2017-11-26,91799,70,0.1,32.463,"Amanat Al Asimah"
"191",2017-11-26,14689,22,0.1,25.388,"Al Jawf"
"192",2017-11-26,14497,117,0.8,23.892,"Raymah"
"193",2017-11-26,22596,21,0.1,22.397,"Lahj"
"194",2017-11-26,20286,62,0.3,21.978,"Aden"
"195",2017-11-26,59932,284,0.5,20.267,"Ibb"
"196",2017-11-26,58223,184,0.3,19.419,"Taizz"
"197",2017-11-26,6897,7,0.1,19.236,"Marib"
"198",2017-11-26,9722,5,0.1,10.741,"Sa'ada"
"199",2017-11-26,1167,1,0.1,7.86,"Al Maharah"
"200",2017-11-26,1396,3,0.2,2.31,"Shabwah"
"201",2017-11-19,93041,174,0.2,80.169,"Amran"
"202",2017-11-19,55551,148,0.3,76.075,"Al Mahwit"
"203",2017-11-19,46927,81,0.2,64.152,"Al Dhale'e"
"204",2017-11-19,28048,35,0.1,49.135,"Abyan"
"205",2017-11-19,67611,122,0.2,45.983,"Sana'a"
"206",2017-11-19,104838,416,0.4,45,"Hajjah"
"207",2017-11-19,88515,158,0.2,43.988,"Dhamar"
"208",2017-11-19,136937,270,0.2,42.288,"Al Hudaydah"
"209",2017-11-19,26532,32,0.1,34.939,"Al Bayda"
"210",2017-11-19,90486,69,0.1,31.998,"Amanat Al Asimah"
"211",2017-11-19,14344,22,0.2,24.792,"Al Jawf"
"212",2017-11-19,14265,116,0.8,23.509,"Raymah"
"213",2017-11-19,22569,21,0.1,22.371,"Lahj"
"214",2017-11-19,20171,62,0.3,21.854,"Aden"
"215",2017-11-19,59074,283,0.5,19.977,"Ibb"
"216",2017-11-19,57367,184,0.3,19.133,"Taizz"
"217",2017-11-19,6619,7,0.1,18.461,"Marib"
"218",2017-11-19,9322,5,0.1,10.299,"Sa'ada"
"219",2017-11-19,1166,1,0.1,7.853,"Al Maharah"
"220",2017-11-19,1392,3,0.2,2.304,"Shabwah"
"221",2017-11-08,89729,170,0.2,77.315,"Amran"
"222",2017-11-08,52920,145,0.3,72.472,"Al Mahwit"
"223",2017-11-08,46721,81,0.2,63.87,"Al Dhale'e"
"224",2017-11-08,27957,35,0.1,48.976,"Abyan"
"225",2017-11-08,66086,122,0.2,44.946,"Sana'a"
"226",2017-11-08,100850,414,0.4,43.288,"Hajjah"
"227",2017-11-08,84741,157,0.2,42.112,"Dhamar"
"228",2017-11-08,131827,268,0.2,40.71,"Al Hudaydah"
"229",2017-11-08,25905,31,0.1,34.113,"Al Bayda"
"230",2017-11-08,87578,68,0.1,30.97,"Amanat Al Asimah"
"231",2017-11-08,13722,22,0.2,23.716,"Al Jawf"
"232",2017-11-08,13903,116,0.8,22.913,"Raymah"
"233",2017-11-08,22524,21,0.1,22.326,"Lahj"
"234",2017-11-08,19816,62,0.3,21.469,"Aden"
"235",2017-11-08,57136,282,0.5,19.321,"Ibb"
"236",2017-11-08,54422,184,0.3,18.151,"Taizz"
"237",2017-11-08,6102,7,0.1,17.019,"Marib"
"238",2017-11-08,8662,5,0.1,9.57,"Sa'ada"
"239",2017-11-08,1164,1,0.1,7.84,"Al Maharah"
"240",2017-11-08,1390,3,0.2,2.3,"Shabwah"
"241",2017-11-07,89411,170,0.2,77.041,"Amran"
"242",2017-11-07,52777,145,0.3,72.277,"Al Mahwit"
"243",2017-11-07,46721,81,0.2,63.87,"Al Dhale'e"
"244",2017-11-07,27941,35,0.1,48.948,"Abyan"
"245",2017-11-07,65925,122,0.2,44.836,"Sana'a"
"246",2017-11-07,100640,414,0.4,43.198,"Hajjah"
"247",2017-11-07,84347,157,0.2,41.916,"Dhamar"
"248",2017-11-07,131342,268,0.2,40.56,"Al Hudaydah"
"249",2017-11-07,25856,30,0.1,34.048,"Al Bayda"
"250",2017-11-07,87293,68,0.1,30.869,"Amanat Al Asimah"
"251",2017-11-07,13663,22,0.2,23.615,"Al Jawf"
"252",2017-11-07,13873,116,0.8,22.863,"Raymah"
"253",2017-11-07,22520,21,0.1,22.322,"Lahj"
"254",2017-11-07,19786,62,0.3,21.437,"Aden"
"255",2017-11-07,57065,282,0.5,19.297,"Ibb"
"256",2017-11-07,54018,184,0.3,18.016,"Taizz"
"257",2017-11-07,6101,7,0.1,17.016,"Marib"
"258",2017-11-07,8577,5,0.1,9.476,"Sa'ada"
"259",2017-11-07,1164,1,0.1,7.84,"Al Maharah"
"260",2017-11-07,1390,3,0.2,2.3,"Shabwah"
"261",2017-11-06,89162,170,0.2,76.827,"Amran"
"262",2017-11-06,52777,145,0.3,72.277,"Al Mahwit"
"263",2017-11-06,46679,81,0.2,63.813,"Al Dhale'e"
"264",2017-11-06,27936,35,0.1,48.939,"Abyan"
"265",2017-11-06,65786,122,0.2,44.742,"Sana'a"
"266",2017-11-06,100308,414,0.4,43.055,"Hajjah"
"267",2017-11-06,83967,156,0.2,41.728,"Dhamar"
"268",2017-11-06,130943,268,0.2,40.437,"Al Hudaydah"
"269",2017-11-06,25814,30,0.1,33.993,"Al Bayda"
"270",2017-11-06,87064,68,0.1,30.788,"Amanat Al Asimah"
"271",2017-11-06,13602,22,0.2,23.509,"Al Jawf"
"272",2017-11-06,13829,116,0.8,22.791,"Raymah"
"273",2017-11-06,22514,21,0.1,22.316,"Lahj"
"274",2017-11-06,19757,62,0.3,21.405,"Aden"
"275",2017-11-06,56895,282,0.5,19.24,"Ibb"
"276",2017-11-06,53938,184,0.3,17.99,"Taizz"
"277",2017-11-06,6096,7,0.1,17.002,"Marib"
"278",2017-11-06,8495,5,0.1,9.385,"Sa'ada"
"279",2017-11-06,1164,1,0.1,7.84,"Al Maharah"
"280",2017-11-06,1390,3,0.2,2.3,"Shabwah"
"281",2017-11-05,88847,170,0.2,76.555,"Amran"
"282",2017-11-05,52607,145,0.3,72.044,"Al Mahwit"
"283",2017-11-05,46634,80,0.2,63.752,"Al Dhale'e"
"284",2017-11-05,27911,35,0.1,48.895,"Abyan"
"285",2017-11-05,65625,122,0.2,44.632,"Sana'a"
"286",2017-11-05,100191,414,0.4,43.005,"Hajjah"
"287",2017-11-05,83610,156,0.2,41.55,"Dhamar"
"288",2017-11-05,130390,268,0.2,40.266,"Al Hudaydah"
"289",2017-11-05,25771,30,0.1,33.937,"Al Bayda"
"290",2017-11-05,86788,68,0.1,30.691,"Amanat Al Asimah"
"291",2017-11-05,13543,21,0.2,23.407,"Al Jawf"
"292",2017-11-05,13741,116,0.8,22.646,"Raymah"
"293",2017-11-05,22508,21,0.1,22.31,"Lahj"
"294",2017-11-05,19711,62,0.3,21.355,"Aden"
"295",2017-11-05,56720,282,0.5,19.181,"Ibb"
"296",2017-11-05,53744,184,0.3,17.925,"Taizz"
"297",2017-11-05,6096,7,0.1,17.002,"Marib"
"298",2017-11-05,8419,5,0.1,9.301,"Sa'ada"
"299",2017-11-05,1164,1,0.1,7.84,"Al Maharah"
"300",2017-11-05,1389,3,0.2,2.299,"Shabwah"
"301",2017-11-04,88434,170,0.2,76.199,"Amran"
"302",2017-11-04,52415,145,0.3,71.781,"Al Mahwit"
"303",2017-11-04,46581,80,0.2,63.679,"Al Dhale'e"
"304",2017-11-04,27911,35,0.1,48.895,"Abyan"
"305",2017-11-04,65484,122,0.2,44.536,"Sana'a"
"306",2017-11-04,99522,413,0.4,42.718,"Hajjah"
"307",2017-11-04,83229,156,0.2,41.361,"Dhamar"
"308",2017-11-04,129896,268,0.2,40.114,"Al Hudaydah"
"309",2017-11-04,25711,30,0.1,33.858,"Al Bayda"
"310",2017-11-04,86420,68,0.1,30.561,"Amanat Al Asimah"
"311",2017-11-04,13483,21,0.2,23.303,"Al Jawf"
"312",2017-11-04,13740,116,0.8,22.644,"Raymah"
"313",2017-11-04,22505,21,0.1,22.307,"Lahj"
"314",2017-11-04,19674,62,0.3,21.315,"Aden"
"315",2017-11-04,56668,282,0.5,19.163,"Ibb"
"316",2017-11-04,53525,184,0.3,17.852,"Taizz"
"317",2017-11-04,6096,7,0.1,17.002,"Marib"
"318",2017-11-04,8352,5,0.1,9.227,"Sa'ada"
"319",2017-11-04,1164,1,0.1,7.84,"Al Maharah"
"320",2017-11-04,1389,3,0.2,2.299,"Shabwah"
"321",2017-11-03,88146,170,0.2,75.951,"Amran"
"322",2017-11-03,52181,145,0.3,71.46,"Al Mahwit"
"323",2017-11-03,46492,80,0.2,63.557,"Al Dhale'e"
"324",2017-11-03,27896,35,0.1,48.869,"Abyan"
"325",2017-11-03,65339,122,0.2,44.438,"Sana'a"
"326",2017-11-03,99312,411,0.4,42.628,"Hajjah"
"327",2017-11-03,82863,156,0.2,41.179,"Dhamar"
"328",2017-11-03,129538,268,0.2,40.003,"Al Hudaydah"
"329",2017-11-03,25651,30,0.1,33.779,"Al Bayda"
"330",2017-11-03,86324,68,0.1,30.527,"Amanat Al Asimah"
"331",2017-11-03,13412,21,0.2,23.181,"Al Jawf"
"332",2017-11-03,13671,116,0.8,22.531,"Raymah"
"333",2017-11-03,22503,21,0.1,22.305,"Lahj"
"334",2017-11-03,19616,62,0.3,21.253,"Aden"
"335",2017-11-03,56537,281,0.5,19.119,"Ibb"
"336",2017-11-03,53332,184,0.3,17.787,"Taizz"
"337",2017-11-03,6096,7,0.1,17.002,"Marib"
"338",2017-11-03,8264,5,0.1,9.13,"Sa'ada"
"339",2017-11-03,1164,1,0.1,7.84,"Al Maharah"
"340",2017-11-03,1389,3,0.2,2.299,"Shabwah"
"341",2017-10-30,86598,170,0.2,74.617,"Amran"
"342",2017-10-30,51480,143,0.3,70.5,"Al Mahwit"
"343",2017-10-30,46323,80,0.2,63.326,"Al Dhale'e"
"344",2017-10-30,27804,35,0.1,48.708,"Abyan"
"345",2017-10-30,64710,122,0.2,44.01,"Sana'a"
"346",2017-10-30,97519,410,0.4,41.858,"Hajjah"
"347",2017-10-30,81297,156,0.2,40.401,"Dhamar"
"348",2017-10-30,127366,268,0.2,39.332,"Al Hudaydah"
"349",2017-10-30,25369,30,0.1,33.407,"Al Bayda"
"350",2017-10-30,85073,68,0.1,30.084,"Amanat Al Asimah"
"351",2017-10-30,13205,21,0.2,22.823,"Al Jawf"
"352",2017-10-30,13568,116,0.9,22.361,"Raymah"
"353",2017-10-30,22481,21,0.1,22.283,"Lahj"
"354",2017-10-30,19397,62,0.3,21.015,"Aden"
"355",2017-10-30,56109,281,0.5,18.974,"Ibb"
"356",2017-10-30,52096,183,0.4,17.375,"Taizz"
"357",2017-10-30,5943,7,0.1,16.575,"Marib"
"358",2017-10-30,7968,5,0.1,8.803,"Sa'ada"
"359",2017-10-30,1164,1,0.1,7.84,"Al Maharah"
"360",2017-10-30,1384,3,0.2,2.29,"Shabwah"
"361",2017-10-29,86304,170,0.2,74.364,"Amran"
"362",2017-10-29,51167,143,0.3,70.072,"Al Mahwit"
"363",2017-10-29,46213,80,0.2,63.176,"Al Dhale'e"
"364",2017-10-29,27783,35,0.1,48.671,"Abyan"
"365",2017-10-29,64507,122,0.2,43.872,"Sana'a"
"366",2017-10-29,97093,410,0.4,41.675,"Hajjah"
"367",2017-10-29,80846,156,0.2,40.177,"Dhamar"
"368",2017-10-29,126830,268,0.2,39.167,"Al Hudaydah"
"369",2017-10-29,25351,30,0.1,33.383,"Al Bayda"
"370",2017-10-29,84836,68,0.1,30,"Amanat Al Asimah"
"371",2017-10-29,13144,21,0.2,22.717,"Al Jawf"
"372",2017-10-29,13528,116,0.9,22.295,"Raymah"
"373",2017-10-29,22480,21,0.1,22.282,"Lahj"
"374",2017-10-29,19347,62,0.3,20.961,"Aden"
"375",2017-10-29,55931,281,0.5,18.914,"Ibb"
"376",2017-10-29,52096,183,0.4,17.375,"Taizz"
"377",2017-10-29,5892,7,0.1,16.433,"Marib"
"378",2017-10-29,7886,5,0.1,8.712,"Sa'ada"
"379",2017-10-29,1164,1,0.1,7.84,"Al Maharah"
"380",2017-10-29,1384,3,0.2,2.29,"Shabwah"
"381",2017-10-28,85989,170,0.2,74.093,"Amran"
"382",2017-10-28,50953,143,0.3,69.779,"Al Mahwit"
"383",2017-10-28,46112,80,0.2,63.038,"Al Dhale'e"
"384",2017-10-28,27781,35,0.1,48.668,"Abyan"
"385",2017-10-28,64308,122,0.2,43.737,"Sana'a"
"386",2017-10-28,96543,409,0.4,41.439,"Hajjah"
"387",2017-10-28,80437,156,0.2,39.973,"Dhamar"
"388",2017-10-28,126318,268,0.2,39.009,"Al Hudaydah"
"389",2017-10-28,25270,30,0.1,33.277,"Al Bayda"
"390",2017-10-28,84593,68,0.1,29.915,"Amanat Al Asimah"
"391",2017-10-28,13089,21,0.2,22.622,"Al Jawf"
"392",2017-10-28,22474,21,0.1,22.277,"Lahj"
"393",2017-10-28,13470,116,0.9,22.199,"Raymah"
"394",2017-10-28,19309,62,0.3,20.92,"Aden"
"395",2017-10-28,55789,281,0.5,18.866,"Ibb"
"396",2017-10-28,51798,183,0.4,17.276,"Taizz"
"397",2017-10-28,5804,7,0.1,16.188,"Marib"
"398",2017-10-28,7816,5,0.1,8.635,"Sa'ada"
"399",2017-10-28,1164,1,0.1,7.84,"Al Maharah"
"400",2017-10-28,1384,3,0.2,2.29,"Shabwah"
"401",2017-10-25,85241,170,0.2,73.448,"Amran"
"402",2017-10-25,50191,143,0.3,68.735,"Al Mahwit"
"403",2017-10-25,45786,80,0.2,62.592,"Al Dhale'e"
"404",2017-10-25,27724,35,0.1,48.568,"Abyan"
"405",2017-10-25,63687,122,0.2,43.314,"Sana'a"
"406",2017-10-25,95865,409,0.4,41.148,"Hajjah"
"407",2017-10-25,79200,156,0.2,39.359,"Dhamar"
"408",2017-10-25,124636,267,0.2,38.489,"Al Hudaydah"
"409",2017-10-25,25110,29,0.1,33.066,"Al Bayda"
"410",2017-10-25,83764,68,0.1,29.621,"Amanat Al Asimah"
"411",2017-10-25,12932,21,0.2,22.351,"Al Jawf"
"412",2017-10-25,22469,21,0.1,22.272,"Lahj"
"413",2017-10-25,13360,116,0.9,22.018,"Raymah"
"414",2017-10-25,19209,62,0.3,20.812,"Aden"
"415",2017-10-25,55273,280,0.5,18.691,"Ibb"
"416",2017-10-25,51634,183,0.4,17.221,"Taizz"
"417",2017-10-25,5699,7,0.1,15.895,"Marib"
"418",2017-10-25,7502,5,0.1,8.288,"Sa'ada"
"419",2017-10-25,1164,1,0.1,7.84,"Al Maharah"
"420",2017-10-25,1384,3,0.2,2.29,"Shabwah"
"421",2017-10-22,84410,170,0.2,72.732,"Amran"
"422",2017-10-22,49611,142,0.3,67.941,"Al Mahwit"
"423",2017-10-22,45521,80,0.2,62.23,"Al Dhale'e"
"424",2017-10-22,27675,35,0.1,48.482,"Abyan"
"425",2017-10-22,63136,122,0.2,42.94,"Sana'a"
"426",2017-10-22,94844,409,0.4,40.71,"Hajjah"
"427",2017-10-22,78103,156,0.2,38.813,"Dhamar"
"428",2017-10-22,122869,266,0.2,37.944,"Al Hudaydah"
"429",2017-10-22,24894,29,0.1,32.782,"Al Bayda"
"430",2017-10-22,82589,68,0.1,29.206,"Amanat Al Asimah"
"431",2017-10-22,22458,21,0.1,22.261,"Lahj"
"432",2017-10-22,12758,21,0.2,22.05,"Al Jawf"
"433",2017-10-22,13269,116,0.9,21.868,"Raymah"
"434",2017-10-22,19132,62,0.3,20.728,"Aden"
"435",2017-10-22,54474,279,0.5,18.421,"Ibb"
"436",2017-10-22,51066,183,0.4,17.032,"Taizz"
"437",2017-10-22,5586,7,0.1,15.58,"Marib"
"438",2017-10-22,7338,5,0.1,8.107,"Sa'ada"
"439",2017-10-22,1164,1,0.1,7.84,"Al Maharah"
"440",2017-10-22,1381,3,0.2,2.286,"Shabwah"
"441",2017-10-21,84061,169,0.2,72.431,"Amran"
"442",2017-10-21,49420,142,0.3,67.679,"Al Mahwit"
"443",2017-10-21,45520,80,0.2,62.229,"Al Dhale'e"
"444",2017-10-21,27652,35,0.1,48.442,"Abyan"
"445",2017-10-21,62960,122,0.2,42.82,"Sana'a"
"446",2017-10-21,94147,409,0.4,40.411,"Hajjah"
"447",2017-10-21,77788,156,0.2,38.657,"Dhamar"
